3.278,4.557,0
1.709,4.221,0
1.185,3.737,0
2.314,3.519,0
2.087,3.834,0
1.606,4.456,0
2.359,3.66,0
1.011,4.648,0
1.677,2.312,1
1.496,5.275,0
0.916,4.123,0
0.908,3.781,0
1.256,3.123,0
1.242,2.276,1
1.765,3.691,1
1.785,4.357,0
1.535,3.746,0
1.652,3.877,0
4.628,5.048,0
1.054,3.595,0
1.244,4.543,0
0.957,3.487,0
1.586,3.184,1
2.961,4.561,0
2.31,3.984,1
1.509,3.961,0
1.164,3.703,0
2.652,4.811,0
2.086,3.872,0
1.509,3.13,0
1.154,3.24,0
2.871,4.873,0
3.521,3.582,0
1.526,2.902,1
1.924,2.525,0
2.081,3.602,0
2.603,3.864,0
2.173,3.137,0
1.605,3.43,0
3.216,3.972,0
2.323,3.119,0
1.667,4.117,0
1.174,4.449,0
3.2,3.652,0
1.265,3.791,0
2.516,2.925,0
1.615,3.565,0
2.011,5.811,0
1.691,4.357,0
1.287,2.411,1
2.634,4.75,0
2.152,3.772,0
2.508,3.708,0
2.272,4.205,0
1.582,4.152,0
1.018,3.771,0
2.62,5.017,0
2.169,4.27,0
3.096,5.041,0
0.984,3.057,0
3.829,4.095,0
1.038,2.869,0
3.489,3.187,0
2.742,3.576,0
2.702,4.263,0
1.659,2.947,0
0.812,2.749,1
1.267,3.908,0
2.291,3.784,0
1.001,4.38,0
1.651,3.915,0
3.35,3.199,0
2.27,4.927,0
1.68,3.416,0
1.6,4.44,0
2.92,3.463,0
1.332,3.132,1
1.238,1.849,1
1.155,3.276,0
1.281,3.581,0
1.964,2.546,1
1.712,4.202,0
2.957,3.699,0
1.267,5.92,0
2.344,4.227,0
1.912,3.236,1
1.558,4.515,0
3.708,3.911,0
1.153,4.168,0
2.759,4.301,0
1.566,2.745,0
1.337,4.518,0
1.912,3.892,0
3.498,3.888,0
0.867,3.109,0
2.851,3.86,0
1.829,4.049,0
1.875,4.926,0
2.299,3.222,0
2.809,3.091,0
1.544,3.337,0
1.938,4.612,0
2.07,3.579,0
2.148,4.156,0
0.862,4.774,0
1.781,5.843,0
1.845,6.548,0
1.364,3.756,0
2.427,4.469,0
2.458,4.815,0
2.011,3.897,0
2.114,4.316,0
3.77,5.181,0
3.168,3.566,0
1.404,3.228,0
1.3,3.288,0
2.066,2.648,0
1.283,3.407,0
2.895,4.559,0
1.017,4.638,0
1.303,2.997,0
1.285,1.987,1
2.976,3.276,0
1.284,3.559,0
1.762,3.736,0
0.991,2.965,0
1.606,3.415,0
1.427,2.284,1
2.866,3.598,0
1.941,3.512,0
1.705,3.793,0
1.404,4.039,0
1.511,3.113,0
2.113,3.886,0
1.572,3.252,0
1.465,3.5,0
3.515,4.046,0
1.416,4.405,0
1.235,2.482,1
2.166,3.34,0
1.195,3.07,1
1.405,3.715,0
4.288,4.59,0
1.483,4.809,0
2.935,5.117,0
1.567,3.653,0
2.332,3.133,0
2.984,4.043,0
2.361,3.808,0
1.962,4.372,0
2.746,4.414,0
2.121,3.611,0
1.728,4.689,0
1.738,3.896,0
1.909,4.622,0
1.158,4.957,0
1.377,2.183,1
2.89,3.283,0
2.599,3.146,0
0.883,3.266,0
2.786,3.17,0
1.422,5.252,0
2.218,4.202,0
1.295,3.117,0
0.893,3.417,0
1.601,3.851,0
0.856,3.293,1
2.068,3.372,0
2.263,3.755,0
1.97,3.443,0
1.918,3.494,0
1.773,3.893,0
1.492,3.477,0
1.643,3.674,0
1.69,3.611,0
1.404,4.284,0
1.6,3.634,0
2.071,3.329,0
1.07,2.767,0
1.84,3.697,0
2.117,3.398,0
2.174,4.472,0
2.017,3.773,0
3.548,4.142,0
1.126,4.197,0
1.444,3.993,0
1.555,5.099,0
5.563,3.672,0
0.951,4.352,0
2.009,3.157,0
2.039,3.189,0
2.458,3.649,0
0.757,2.931,0
2.194,3.428,0
2.123,4.232,0
0.944,2.7,1
1.172,3.09,0
1.872,4.318,0
2.926,3.24,0
1.278,6.264,0
2.106,3.422,0
1.843,4.336,0
2.1,2.906,0
1.311,2.256,1
1.426,3.577,0
1.622,3.63,0
2.465,2.4,1
1.403,3.45,0
2.893,2.109,1
1.643,4.158,0
1.618,2.863,0
1.05,3.909,0
2.199,3.128,0
1.788,4.688,0
1.857,3.731,0
1.565,4.202,0
4.398,3.932,0
2.256,4.746,0
1.63,3.103,0
1.184,4.408,0
1.817,4.081,0
0.974,3.324,0
1.287,3.896,0
1.791,5.395,0
1.181,3.752,0
1.875,4.27,0
3.728,5.333,0
1.653,4.679,0
1.484,3.199,0
2.154,2.316,1
2.196,4.642,0
4.023,2.861,0
3.076,4.222,0
1.342,2.556,1
0.734,3.856,0
1.941,7.009,0
1.126,2.877,1
1.557,4.201,0
1.758,5.279,0
2.214,4.778,0
1.188,4.164,0
1.34,3.246,0
1.326,2.845,1
0.98,2.491,1
2.974,3.277,1
1.386,2.962,0
0.994,3.106,0
3.34,5.688,0
1.182,4.051,0
2.387,3.682,0
1.579,4.11,0
1.421,3.607,0
2.196,4.899,0
1.574,5.193,0
0.98,4.376,0
1.802,3.703,0
1.488,4.369,0
2.16,3.71,0
1.724,3.56,0
2.994,3.11,0
1.603,3.863,0
1.786,4.57,0
1.116,3.873,0
1.761,4.291,0
3.193,4.02,0
0.953,4.459,0
1.343,3.538,0
1.457,4.035,0
2.665,3.275,0
0.968,3.303,0
0.917,3.313,0
3.181,4.078,0
0.641,4.931,0
3.009,3.248,0
2.119,3.478,0
2.627,5.457,0
1.338,3.564,0
2.712,3.196,0
2.278,3.241,0
1.744,3.783,0
3.769,3.529,0
0.978,2.831,0
2.232,3.436,0
2.898,3.383,0
1.744,4.044,0
1.763,6.149,0
1.586,3.975,0
1.716,3.445,0
1.38,3.66,0
2.436,7.146,0
1.676,2.218,1
1.654,2.468,1
2.179,3.349,0
1.539,5.892,0
1.548,3.256,0
1.666,6.384,0
1.107,3.173,0
2.388,3.898,0
1.647,3.354,0
1.444,3.645,0
1.26,1.936,1
1.202,4.649,0
1.348,3.415,0
2.786,3.659,0
1.659,3.728,0
2.202,3.358,0
1.088,2.315,1
1.639,2.32,1
2.275,5.044,0
1.364,3.369,0
1.539,3.733,0
3.068,3.593,0
2.085,2.871,0
2.557,5.046,0
1.569,3.345,0
0.792,6.329,0
1.118,3.048,0
1.386,4.654,0
1.693,4.81,0
1.985,3.495,0
0.763,3.093,0
2.814,3.69,0
4.021,3.834,0
1.395,4.366,0
3.298,3.132,0
2.178,2.84,0
1.377,2.411,1
2.364,3.807,0
3.592,3.421,0
3.151,3.843,0
1.963,5.479,0
1.539,3.354,0
1.421,4.775,0
1.45,4.125,0
1.777,4.398,0
2.074,3.381,0
1.84,3.294,0
2.947,3.388,0
1.84,3.147,0
1.115,3.456,0
1.529,3.32,0
0.944,4.027,0
1.166,3.965,0
1.774,3.514,0
0.791,3.84,0
2.559,3.112,0
1.591,2.784,1
1.452,4.63,0
1.64,3.345,0
2.059,4.093,0
1.788,3.204,0
1.321,3.221,0
1.524,3.354,0
2.352,7.576,0
0.745,3.91,0
1.176,2.736,0
1.419,3.933,0
1.666,3.153,0
2.518,3.978,0
2.198,4,0
0.922,4.101,0
3.166,6.37,0
1.102,5.705,0
2.08,4.698,0
1.879,3.103,0
2.468,4.05,0
1.867,4.25,0
1.369,3.292,0
1.372,3.52,0
1.59,3.258,0
3.666,3.385,0
2.508,3.681,0
1.364,3.202,0
1.683,3.7,0
1.235,4.244,0
2.364,4.139,0
1.437,1.947,1
1.76,3.269,0
1.058,4.15,0
1.417,4.738,0
2.059,4.331,0
0.808,3.994,0
2.603,4.701,0
3.734,3.762,0
3.091,4.191,0
1.699,3.257,0
1.369,3.398,0
1.342,5.291,0
2.252,5.021,0
2.8,3.743,0
1.416,3.048,0
0.856,5.161,0
1.432,5.725,0
1.793,4.408,0
2.222,5.003,0
1.894,4.701,0
3.253,5.426,0
2.494,2.949,0
2.502,5.606,0
0.979,5.345,0
2.834,3.724,0
1.854,3.363,0
4.398,4.663,0
1.054,3.414,0
2.917,3.208,0
1.344,3.456,0
1.269,2.892,0
2.916,4.162,0
1.038,3.924,0
1.809,3.536,0
2.355,3.362,0
2.592,4.474,0
1.78,3.667,0
1.237,2.006,1
2.957,3.625,0
0.754,2.301,1
1.321,4.184,0
3.653,3.939,0
1.806,3.528,0
1.62,4.061,0
1.813,3.384,0
1.662,3.877,0
1.098,3.722,0
1.668,5.234,0
0.947,3.652,0
2.521,3.112,0
1.628,3.307,0
1.503,3.782,0
2.405,2.927,0
1.867,3.64,0
2.775,3.498,0
2.485,6.973,0
1.255,5.534,0
2.651,4.124,0
1.541,2.752,0
0.977,2.582,1
1.361,3.839,0
3.895,4.413,0
1.333,3.601,0
2.574,4.117,0
3.629,4.212,0
1.865,3.139,0
1.944,3.313,0
1.339,3.829,0
2.194,4.741,0
1.084,3.128,0
1.076,4.214,0
2.649,3.648,0
3.747,5.731,0
1.875,3.864,0
1.752,2.854,0
3.872,3.846,0
2.227,3.659,0
1.311,2.568,1
1.082,2.932,0
1.779,2.375,1
2.186,2.882,0
1.5,4.594,0
1.409,1.997,1
3.059,3.12,0
1.827,4.509,0
1.405,2.642,0
1.018,4.577,0
1.559,3.463,0
1.912,3.353,0
1.179,3.338,0
1.299,3.581,0
2.964,4.465,0
1.922,3.638,0
1.271,5.413,0
1.394,2.777,1
1.277,5.782,0
1.729,2.922,0
1.708,4.301,0
1.109,3.799,0
3.085,6.319,0
1.924,3.845,0
1.531,3.588,0
1.451,4.852,0
1.62,3.577,0
1.942,3.723,0
2.034,3.931,0
2.589,3.824,0
2.331,4.162,0
1.208,4.964,0
1.824,3.298,0
1.816,2.294,1
1.089,2.163,1
1.93,4.69,0
1.584,4.321,0
1.287,2.753,0
0.663,5.895,0
2.103,3.853,0
1.184,2.956,0
1.46,3.269,0
2.915,5.254,0
1.874,2.487,0
1.1,3.734,0
3.243,4.819,0
2.526,4.064,0
1.629,4.325,0
2.378,5.376,0
1.147,3.661,0
2.941,3.16,0
1.754,4.202,0
0.864,3.494,0
1.87,2.784,0
1.79,3.995,0
0.775,2.643,0
1.418,3.428,0
2.263,4.138,0
1.98,4.479,0
1.725,3.75,0
2.472,4.256,0
1.255,3.282,0
0.99,4.144,0
1.24,5.93,0
1.346,4.171,0
2.825,3.037,1
1.255,3.374,0
2.426,3.21,0
2.485,5.009,0
2.323,3.35,0
4.088,4.649,0
1.804,4.725,0
1.725,6.404,0
1.745,3.044,0
2.367,3.716,0
2.834,4.234,0
2.44,4.382,0
2.004,4.717,0
0.697,4.755,0
2.057,4.384,0
1.756,4.27,0
1.763,4.788,0
1.337,3.91,0
1.15,3.706,0
1.705,3.836,0
1.36,2.519,1
2.388,3.137,0
2.296,3.589,0
1.386,3.357,1
1.288,4.013,0
1.488,3.349,0
1.82,2.697,1
2.315,3.881,0
1.692,5.741,0
1.456,6.176,0
1.086,2.359,1
1.674,4.201,0
1.316,2.524,0
0.86,3.388,0
1.332,3.544,1
1.862,3.762,0
1.982,3.473,0
1.487,3.146,0
2.462,4.594,0
1.017,3.711,0
1.892,2.903,0
4.965,4.221,0
1.176,4.418,0
2.481,4.248,0
1.597,3.303,0
1.498,3.96,0
1.959,5.463,0
0.691,4.996,0
2.125,3.404,0
1.849,5.29,0
2.259,2.802,0
1.212,2.305,1
1.605,3.549,0
1.853,3.973,0
1.282,3.768,0
1.651,3.092,0
1.593,4.817,0
2.78,4.22,0
2.625,4.051,0
1.875,3.587,0
0.98,3.101,0
1.871,2.426,1
2.166,2.948,0
1.596,3.619,0
2.776,4.713,0
1.144,3.902,0
3.987,4.188,0
2.107,3.72,0
2.236,2.634,0
1.546,4.191,0
1.383,3.852,0
2.135,1.963,1
2.271,2.639,0
1.168,2.643,1
1.809,3.835,0
1.301,4.378,0
3.879,3.889,0
0.971,4.463,0
1.264,2.655,1
2.738,3.552,0
4.932,6.229,0
1.556,4.403,0
1.721,3.941,0
1.477,4.985,0
1.267,4.163,0
2.536,4.089,0
0.658,3.883,0
5.288,3.615,0
2.727,5.2,0
1.335,2.212,1
2.821,3.071,0
0.972,3.212,0
2.356,4.102,0
1.681,4.129,0
1.59,5.953,0
1.805,4.372,0
1.968,4.248,0
1.474,3.654,0
1.198,3.115,0
1.568,4.89,0
2.82,4.484,0
1.095,7.051,0
2.2,1.902,1
1.896,4.096,0
2.607,3.824,0
2.309,3.177,0
1.085,3.514,0
1.951,4.928,0
1.507,5.571,0
1.461,2.793,0
1.508,4.237,0
1.371,2.066,1
2.335,3.357,0
2.456,4.252,0
1.523,5.935,0
0.681,3.246,0
1.506,3.712,0
2.158,3.917,0
2.767,3.803,0
0.912,3.463,0
1.567,4.408,0
1.037,4.368,0
1.432,2.008,1
1.194,3.678,0
3.31,3.094,0
1.953,6.429,0
3.412,3.52,0
1.204,4.172,0
2.866,3.876,0
0.88,3.547,0
2.13,2.817,0
1.266,2.594,1
2.2,3.187,0
4.193,3.684,0
2.103,3.481,0
0.876,3.18,0
2.057,5.237,0
1.442,3.793,0
1.191,3.439,0
4.905,3.695,0
2.585,3.87,0
1.151,4.096,0
2.394,3.142,0
1.517,4.172,0
1.354,7.669,0
1.7,3.18,0
1.736,3.045,0
2.012,4.437,0
2.113,3.973,0
1.654,2.694,0
1.397,3.518,0
3.39,4.652,0
0.985,4.197,0
1.475,3.643,0
1.649,3.709,0
2.131,3.941,0
2.491,2.943,0
2.475,4.562,0
3.236,4.533,0
3.807,4.337,0
1.452,5.37,0
2.531,4.013,0
1.446,4.484,0
2.203,3.274,0
2.499,3.501,0
1.626,4.318,0
2.459,4.952,0
1.511,2.25,1
2.382,3.613,0
1.962,3.157,0
1.43,4.513,0
2.027,3.553,0
1.053,3.831,0
1.691,4.53,0
1.604,3.348,0
2.221,5.204,0
2.121,3.428,0
2.11,2.948,0
0.794,4.56,0
2.117,3.98,0
0.919,3.676,0
1.57,2.487,1
2.082,3.831,0
1.852,3.448,0
1.359,2.309,0
1.533,4.858,0
1.254,2.707,0
1.494,4.579,0
2.571,3.592,0
1.866,3.327,0
1.151,4.683,0
3.189,4.473,0
0.921,3.025,0
1.423,3.993,0
1.817,5.712,0
2.632,4.078,0
1.613,3.131,0
1.932,4.071,0
1.931,3.845,0
1.575,1.973,1
2.639,3.693,0
3.58,4.739,0
1.676,3.953,0
1.641,3.032,0
3.577,3.758,0
1.379,4.317,0
2.288,3.864,0
1.275,4.497,0
2.65,3.332,0
3.148,5.404,0
1.567,3.9,0
1.451,4.163,0
1.362,2.56,1
1.12,4.432,0
5.255,4.747,0
2.129,3.175,1
1.684,3.613,0
1.016,3.161,0
1.091,3.436,0
1.714,4.161,0
1.686,2.64,1
0.644,3.419,0
1.522,2.671,0
2.354,3.766,0
3.701,3.116,0
2.698,3.887,0
5.518,3.604,0
2.953,3.639,0
1.903,3.097,0
0.906,3.147,0
2.521,4.061,0
1.256,3.584,0
3.746,3.234,0
1.603,3.617,0
1.596,2.751,1
1.212,3.041,0
4.365,4.758,0
0.866,5.327,0
2.701,3.175,0
2.538,3.035,0
2.501,3.598,0
0.699,3.978,0
2.089,2.603,1
1.424,4.077,0
1.884,2.971,0
2.781,4.098,0
1.799,3.013,0
1.796,4.422,0
2.029,4.723,0
1.976,4.392,0
1.99,3.437,0
1.195,3.348,0
2.199,3.746,0
2.987,3.457,0
1.765,4.317,0
1.067,3.56,0
2.462,4.409,0
1.085,6.894,0
1.932,4.527,0
1.247,4.623,0
1.929,3.393,1
1.195,4.073,0
2.648,2.871,0
1.408,3.894,0
2.486,3.647,0
1.824,2.904,0
2.059,4.288,0
1.425,3.048,0
2.442,4.331,0
2.891,3.765,0
2.255,2.225,1
1.494,2.104,1
1.744,4.235,0
1.481,2.505,1
1.123,2.986,0
1.342,3.652,0
1.371,4.737,0
2.214,3.456,0
1.177,3.166,0
1.913,3.369,0
2.783,3.241,0
1.288,3.678,0
1.668,4.542,0
2.503,2.954,0
1.285,4.94,0
1.532,3.302,0
1.933,3.895,0
1.6,3.919,0
1.129,4.532,0
1.462,3.961,0
2.352,4.174,0
1.625,3.556,0
3.047,4.116,0
2.059,4.058,0
1.131,3.586,0
1.528,4.197,0
0.82,4.736,0
1.068,4.175,0
1.807,3.683,0
2.183,4.175,0
2.017,3.145,0
1.518,3.904,0
2.026,2.987,0
2.169,2.211,1
2.835,4.185,0
0.957,2.367,1
1.111,3.311,0
