9,26,5,18,264,36,79,490,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1
1,17,50,12,12,12,38,426,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,1,1,0,0,1,1
19,20,31,28,120,0,999,500,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
21,46,31,8,48,192,999,3100,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0
25,41,50,8,12,120,34,1175,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
12,20,50,12,12,24,39,285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
20,64,50,3,12,60,72,700,1,2,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,1,1,1
15,71,31,18,96,12,13,180,1,2,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,0,0,1,0
14,33,31,12,396,48,26,260,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
1,46,31,8,72,12,801,442,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
12,24,31,20,240,12,30,313,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
12,23,31,18,276,0,999,280,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
6,36,50,8,240,12,713,250,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
3,40,31,28,24,0,305,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
55,23,50,12,36,24,653,390,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
12,27,31,23,24,12,72,350,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
25,18,31,23,228,0,950,800,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
24,31,50,28,168,72,801,451,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
12,24,31,1,96,0,261,700,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
23,30,31,12,240,60,43,300,1,4,0,0,0,0,4,0,0,1,0,0,0,1,0,1,1,0,0,1,1
20,21,31,8,252,36,40,295,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
55,39,31,18,24,0,205,220,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0
22,55,31,8,72,12,13,1174,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
7,26,5,20,84,12,301,195,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
11,26,31,12,120,0,999,2701,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
23,66,31,12,48,288,918,365,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
20,23,50,3,12,24,251,355,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,1,1,0,0,1,0
66,31,31,3,360,0,720,840,1,1,0,0,0,0,0,0,0,1,0,1200,0,1,0,1,1,0,0,1,0
3,18,50,12,96,12,205,350,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
24,43,31,18,96,240,501,350,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,0,0,1,0
25,34,31,28,120,24,205,500,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
24,23,50,18,276,24,950,300,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
6,17,34,12,216,24,62,200,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
9,40,5,25,0,24,210,331,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
6,35,50,25,12,36,703,400,1,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,1,0,0,1,1
23,19,31,12,12,12,205,372,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0,1,0
20,42,31,12,60,36,999,472,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0
19,32,31,1,120,12,999,733,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
23,20,31,8,24,12,999,545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
3,53,31,18,240,36,950,300,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
13,23,31,22,72,24,53,375,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
55,21,31,25,216,0,24,292,1,0,0,0,1,0,4,0,0,1,0,0,0,1,0,1,1,0,0,1,0
55,62,31,12,300,48,13,380,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
25,32,31,1,96,24,41,1805,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
20,19,31,12,12,12,999,240,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
24,21,31,8,0,12,40,410,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0
1,38,50,12,144,108,205,180,1,4,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0
25,45,31,18,84,84,307,700,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,1,0
12,19,50,18,228,0,702,200,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
22,18,31,12,12,12,801,197,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0
19,50,31,28,408,0,999,2000,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
55,39,50,12,60,120,999,815,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
14,75,31,8,48,0,2,3900,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
17,38,31,12,96,12,999,200,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
20,58,31,18,108,120,13,180,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,0,0,1,0
21,40,31,12,156,144,131,400,1,1,0,0,0,0,4,0,0,0,0,1000,0,1,0,1,1,0,0,1,0
8,23,31,12,216,12,992,210,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
22,24,31,3,288,24,520,355,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
10,23,31,23,216,12,40,277,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
10,24,31,18,36,0,30,240,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
3,32,31,8,48,168,514,1000,0,1,0,0,0,0,2,0,0,1,0,890,0,1,0,1,1,0,0,1,1
55,53,23,18,360,180,13,333,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
55,62,31,8,360,0,13,470,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
15,19,31,20,60,48,39,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
21,45,31,8,240,276,999,542,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0
11,38,31,8,72,12,1,21193,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
20,58,31,25,12,12,132,1875,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0
18,34,50,28,12,12,40,250,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0
25,41,31,18,12,240,501,200,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,0,0,1,0
16,20,31,28,24,0,950,350,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,0,0,1,0
10,20,50,8,216,24,514,764,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0
21,34,31,12,24,168,205,400,1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,1,1,0,0,1,0
24,19,50,12,36,12,61,200,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1
24,41,50,20,180,24,865,800,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1
16,50,31,3,240,324,158,1518,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0
21,44,31,25,60,60,100,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0
17,38,31,12,288,12,263,700,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
4,23,31,20,252,12,950,296,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1
22,19,31,1,228,0,30,340,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
2,21,31,1,12,0,60,180,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
55,26,31,25,120,0,953,400,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
12,57,31,18,36,0,703,519,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
8,49,31,18,120,0,703,336,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
5,61,5,20,240,0,703,1600,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
15,19,31,28,228,12,999,219,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
7,26,5,18,36,36,70,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
25,28,31,1,12,12,999,1029,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0,1,0
13,28,31,12,24,24,992,1000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
15,56,31,12,300,12,13,306,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
20,20,31,8,48,12,855,244,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
1,28,50,8,336,12,110,450,0,4,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
24,45,31,3,180,0,720,996,1,1,0,0,0,0,0,0,0,1,0,996,0,1,0,1,1,0,0,1,0
20,45,31,12,36,36,24,465,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
25,22,31,12,120,12,213,400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
25,38,31,8,72,168,807,300,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0
11,30,31,8,48,24,717,1600,1,1,0,0,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,1,0
19,51,31,8,24,0,704,452,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
25,37,31,18,156,108,999,380,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
15,55,31,18,336,0,656,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
25,48,31,8,156,204,999,1300,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
25,64,31,8,36,48,38,458,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0
23,41,31,12,36,72,712,820,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
22,36,50,3,132,60,950,500,1,1,0,0,0,0,0,0,0,1,0,1200,0,1,0,1,1,0,1,1,0
25,52,31,12,360,252,251,400,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
13,31,31,28,372,0,721,800,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
25,18,50,8,216,36,24,280,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
25,52,5,8,300,60,13,1399,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
9,41,5,12,84,0,720,0,1,1,0,0,0,0,0,0,0,1,0,3200,0,1,0,1,1,0,0,1,0
25,18,50,20,120,60,865,600,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
21,37,31,1,360,60,999,420,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
24,19,31,12,228,12,46,381,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
12,25,31,3,120,0,992,598,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2,1,0
1,50,50,3,60,300,305,2326,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0
25,46,50,18,192,84,703,656,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
25,34,31,3,72,132,24,692,1,1,0,0,0,0,2,0,0,1,0,0,1,1,0,1,1,0,1,1,0
66,51,31,12,492,36,950,400,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
10,57,31,8,120,240,514,4000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
3,64,31,8,108,96,707,449,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0
55,36,31,18,24,48,950,550,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
16,34,31,28,60,84,205,540,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0
20,19,50,12,180,12,63,182,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
10,43,31,3,60,48,863,1300,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
16,21,31,12,252,12,24,474,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
17,50,31,20,12,36,999,1600,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
12,49,31,25,60,0,13,502,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0
11,32,50,18,12,24,26,226,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,1,1,0,0,1,0
24,62,31,25,360,12,13,727,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
13,22,31,28,264,0,100,380,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
3,19,31,12,144,0,999,701,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
1,20,31,3,240,12,806,309,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0
25,22,50,8,24,0,999,202,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0
8,22,31,8,264,12,118,350,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
7,21,5,20,228,12,806,300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
25,36,50,12,36,24,125,2164,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,1,1
3,55,31,1,36,180,131,1200,1,1,0,0,0,0,2,0,1,1,0,0,0,1,0,1,1,0,0,1,1
55,47,31,12,456,36,13,1030,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
22,18,50,25,156,12,806,293,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0
12,21,31,8,60,12,265,296,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
17,24,31,8,12,12,205,500,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,0,0,1,0
21,36,31,12,180,180,40,382,1,0,0,0,0,0,4,0,0,0,0,0,1,1,0,1,1,0,0,1,0
6,36,5,20,384,24,950,180,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
22,27,50,18,48,24,999,575,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
55,28,50,12,12,24,801,700,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0
9,45,5,12,120,216,117,2000,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0
15,40,31,8,36,12,855,291,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0
25,30,31,12,12,0,992,270,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
16,21,31,28,36,12,707,378,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,0,0,1,0
25,27,31,12,36,0,654,669,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
25,31,31,18,240,36,999,1520,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2,1,0
22,74,50,8,360,12,13,1316,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1
11,47,31,18,60,60,117,2500,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
55,24,31,23,96,60,110,476,0,1,0,0,0,0,0,0,0,0,0,460,0,1,0,1,1,0,1,1,0
55,34,31,3,240,48,13,250,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
55,23,31,25,24,12,266,450,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
20,57,31,12,276,0,13,2200,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
25,31,50,18,36,0,953,705,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
22,35,31,28,120,216,950,2500,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
6,31,50,1,12,12,251,180,1,1,0,0,1,0,0,0,0,0,0,200,0,1,0,1,1,0,0,1,0
7,43,5,18,72,216,514,1050,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
55,19,50,20,24,12,61,500,1,0,0,0,1,0,4,0,0,0,0,0,1,1,0,1,1,0,0,1,1
17,22,31,25,120,36,61,350,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
3,65,31,12,324,36,13,180,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
7,20,1,3,240,24,514,350,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0
22,38,31,20,60,36,167,962,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1
8,38,31,8,36,24,501,700,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
24,19,31,12,180,36,254,255,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
19,53,31,23,84,12,205,420,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
25,27,31,3,60,108,863,1300,1,1,0,0,0,0,1,0,0,0,0,1800,0,1,0,1,1,0,0,1,0
25,37,31,8,360,60,205,550,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
22,35,50,20,36,48,26,241,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
17,39,31,25,72,72,999,340,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
25,43,31,8,36,12,992,570,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,0,0,1,0
22,20,50,28,240,24,508,650,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
16,36,31,25,12,0,999,0,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
22,26,31,20,36,12,165,180,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
3,24,31,12,72,60,706,480,0,4,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1
1,24,31,8,60,12,264,203,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1
22,40,31,12,12,168,514,1064,0,1,0,0,0,0,2,0,1,1,0,0,0,1,0,1,1,0,1,1,0
2,20,31,3,156,12,26,235,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
23,43,31,28,60,36,110,350,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
24,21,31,8,24,12,999,309,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,1,1,0,0,1,0
22,34,31,8,240,60,950,800,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
11,18,31,9,12,12,63,256,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1,0,0,1,0
55,23,31,28,0,36,703,399,1,3,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,0,0,1,1
25,37,31,18,336,48,905,1042,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
16,28,31,12,12,12,222,546,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0
16,56,31,1,144,0,999,400,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
16,41,31,23,360,0,703,445,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
11,29,31,3,12,24,999,530,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,1,0
25,54,31,12,372,60,703,340,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0
19,31,31,12,240,72,999,1230,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
2,20,31,28,252,0,213,239,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
5,18,50,18,48,0,251,200,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0
22,39,50,12,240,180,999,1000,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
10,44,31,8,48,288,713,1223,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0
25,30,50,12,96,144,514,863,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1
55,34,31,12,324,24,26,280,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
25,21,50,18,36,24,218,247,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
12,39,31,8,48,36,205,300,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0
66,20,31,16,240,12,999,450,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
25,47,31,12,180,84,202,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
24,21,50,12,12,12,703,700,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
15,45,31,20,276,12,205,203,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0
19,58,31,28,276,0,999,300,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
24,42,31,20,168,12,202,480,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
12,53,31,8,336,0,13,1040,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
5,18,23,18,24,0,999,200,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0
23,19,31,28,228,12,999,600,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,0,0,1,1
1,36,50,8,108,12,707,204,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
25,42,31,20,276,0,205,180,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
10,41,31,12,204,0,123,300,1,1,0,0,0,3,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
16,24,31,8,168,48,26,321,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
11,28,31,20,36,12,40,900,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
25,23,31,12,276,0,999,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0
55,38,31,12,12,0,205,360,1,4,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,0,0,1,0
25,35,31,12,48,24,26,390,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
15,30,31,8,36,24,35,1300,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
4,22,50,11,12,12,40,220,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
20,41,31,1,36,24,38,559,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
11,36,31,18,108,12,34,1220,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0
